9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
144,name,Malacostraca
144,type,3
144,belongs_to,17
157,name,Isopoda
157,type,4
157,belongs_to,144
158,name,Armadillidiidae
158,type,5
158,belongs_to,157
159,name,Armadillidium vulgare
159,type,6
159,belongs_to,158
22,name,
22,type,7
22,belongs_to,159
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
17,name,Arthropoda
17,type,2
17,belongs_to,9
160,name,Maxillopoda
160,type,3
160,belongs_to,17
161,name,Sessilia
161,type,4
161,belongs_to,160
162,name,Balanidae
162,type,5
162,belongs_to,161
163,name,Balanus balanus
163,type,6
163,belongs_to,162
22,name,
22,type,7
22,belongs_to,163
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
165,name,Actinopterygii
165,type,3
165,belongs_to,164
166,name,Atheriniformes
166,type,4
166,belongs_to,165
167,name,Atherinopsidae
167,type,5
167,belongs_to,166
168,name,Menidia menidia
168,type,6
168,belongs_to,167
22,name,
22,type,7
22,belongs_to,168
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
165,name,Actinopterygii
165,type,3
165,belongs_to,164
169,name,Cyprinodontiformes
169,type,4
169,belongs_to,165
170,name,Cyprinodontidae
170,type,5
170,belongs_to,169
171,name,Cyprinodon variegatus
171,type,6
171,belongs_to,170
172,name,Sheepshead Minnow
172,type,7
172,belongs_to,171
16,name,Massachusetts
16,type,8
16,belongs_to,172
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
165,name,Actinopterygii
165,type,3
165,belongs_to,164
173,name,Perciformes
173,type,4
173,belongs_to,165
174,name,Scombridae
174,type,5
174,belongs_to,173
175,name,Thunnus thynnus
175,type,6
175,belongs_to,174
22,name,
22,type,7
22,belongs_to,175
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
176,name,Amphibia
176,type,3
176,belongs_to,164
177,name,Anura
177,type,4
177,belongs_to,176
178,name,Bufonidae
178,type,5
178,belongs_to,177
179,name,Bufo americanus
179,type,6
179,belongs_to,178
180,name,American Toad
180,type,7
180,belongs_to,179
23,name,Wisconsin
23,type,8
23,belongs_to,180
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
176,name,Amphibia
176,type,3
176,belongs_to,164
177,name,Anura
177,type,4
177,belongs_to,176
181,name,Hylidae
181,type,5
181,belongs_to,177
182,name,Pseudacris crucifer
182,type,6
182,belongs_to,181
183,name,Spring Peeper
183,type,7
183,belongs_to,182
16,name,Massachusetts
16,type,8
16,belongs_to,183
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
176,name,Amphibia
176,type,3
176,belongs_to,164
177,name,Anura
177,type,4
177,belongs_to,176
184,name,Ranidae
184,type,5
184,belongs_to,177
185,name,Lithobates catesbeianus
185,type,6
185,belongs_to,184
186,name,American Bullfrog
186,type,7
186,belongs_to,185
16,name,Massachusetts
16,type,8
16,belongs_to,186
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
176,name,Amphibia
176,type,3
176,belongs_to,164
177,name,Anura
177,type,4
177,belongs_to,176
184,name,Ranidae
184,type,5
184,belongs_to,177
187,name,Rana sylvatica
187,type,6
187,belongs_to,184
188,name,Wood Frog
188,type,7
188,belongs_to,187
16,name,Massachusetts
16,type,8
16,belongs_to,188
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
189,name,Ascidiacea
189,type,3
189,belongs_to,164
190,name,Enterogona
190,type,4
190,belongs_to,189
191,name,Cionidae
191,type,5
191,belongs_to,190
192,name,Ciona intestinalis
192,type,6
192,belongs_to,191
22,name,
22,type,7
22,belongs_to,192
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
189,name,Ascidiacea
189,type,3
189,belongs_to,164
190,name,Enterogona
190,type,4
190,belongs_to,189
193,name,Didemnidae
193,type,5
193,belongs_to,190
194,name,Didemnum albidum
194,type,6
194,belongs_to,193
22,name,
22,type,7
22,belongs_to,194
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
189,name,Ascidiacea
189,type,3
189,belongs_to,164
190,name,Enterogona
190,type,4
190,belongs_to,189
195,name,Styelidae
195,type,5
195,belongs_to,190
196,name,Styela clava
196,type,6
196,belongs_to,195
22,name,
22,type,7
22,belongs_to,196
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
189,name,Ascidiacea
189,type,3
189,belongs_to,164
197,name,Pleurogona
197,type,4
197,belongs_to,189
198,name,Botryllidae
198,type,5
198,belongs_to,197
199,name,Botryllus schlosseri
199,type,6
199,belongs_to,198
22,name,
22,type,7
22,belongs_to,199
16,name,Massachusetts
16,type,8
16,belongs_to,22
9,name,Animalia
9,type,1
164,name,Chordata
164,type,2
164,belongs_to,9
200,name,Aves
200,type,3
200,belongs_to,164
201,name,Accipitriformes
201,type,4
